Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805355546.180707024358_sel12_S2.wav,180707000000,S2,128.9282705,257,114.221304,1,1,6,0,38,0,46,0,1,1,1,1,2018-07-07,2,Spectrogram 1,1,14128.948901064,16396.817514218,0,7920.8,2018-07-07,06:39:26,07:17:14,2267.8686,Maneuver+CPA,multiple CPAs within,201807,CG,0.6299634999999999,2018-07-06T20:39:26Z,2018-07-06T20:39:26Z,6,2018-07-07,Saturday
805355546.180707024358_sel16_S9.wav,180707000000,S9,130.229753,186,114.6398617,1,1,5,0,38,0,45,0,1,1,1,1,2018-07-07,9,Spectrogram 1,1,127621.781006645,128606.394143872,239.044,7470.12,2018-07-08,14:10:54,14:27:18,984.6131,Maneuver+CPA,NA,201807,CG,0.2735036388888889,2018-07-08T04:10:54Z,2018-07-08T04:10:54Z,14,2018-07-08,Sunday
805355546.180711024316_sel06_S28.wav,180711000000,S28,123.2129403,95,110.5213701,1,1,9,0,50,0,52,0,1,1,1,1,2018-07-11,28,Spectrogram 1,1,128106.394104532,133050.678791575,159,6004,2018-07-12,14:18:16,15:40:39,4944.2847,Maneuver+CPA,on/off,201807,CG,1.3734124166666668,2018-07-12T04:18:16Z,2018-07-12T04:18:16Z,14,2018-07-12,Thursday
805355546.180713024252_sel03_S3.wav,180713000000,S3,120.8618138,203,113.3410149,1,1,6,0,42,0,47,0,1,1,1,1,2018-07-13,3,Spectrogram 1,1,17669.474435949,18435.065681965,79.7,6772.9,2018-07-13,07:37:21,07:50:07,765.5912,Maneuver+CPA,NA,201807,CG,0.2126642222222222,2018-07-12T21:37:21Z,2018-07-12T21:37:21Z,7,2018-07-13,Friday
805355546.180715024234_sel04_S15.wav,180715000000,S15,114.5721057,417,102.2004182,1,1,21,0,79,0,20,42,1,1,0.3225806451612903,1,2018-07-15,15,Spectrogram 1,1,25097.350357284,25856.503629091,0,7290.8,2018-07-15,09:40:49,09:53:28,759.1533,Maneuver+CPA,NA,201807,CG,0.21087591666666666,2018-07-14T23:40:49Z,2018-07-14T23:40:49Z,9,2018-07-15,Sunday
805355546.180715024234_sel14_S31.wav,180715000000,S31,120.528493,222,103.0107676,1,1,19,0,76,0,25,39,1,1,0.390625,1,2018-07-15,31,Spectrogram 1,1,105686.204374909,108233.959820696,438.2,9282.9,2018-07-16,08:03:55,08:46:22,2547.7554,Maneuver+CPA,on/off,201807,CG,0.7077098333333334,2018-07-15T22:03:55Z,2018-07-15T22:03:55Z,8,2018-07-16,Monday
805355546.180717024218_sel04_S30.wav,180717000000,S30,121.0686704,1240,101.076022,1,1,23,0,84,0,13,42,1,1,0.23636363636363636,1,2018-07-17,30,Spectrogram 1,1,129701.248137926,130040.094851536,0,7490,2018-07-18,16:23:12,16:28:51,338.8467,Maneuver+CPA,NA,201807,CG,0.09412408333333333,2018-07-18T06:23:12Z,2018-07-18T06:23:12Z,16,2018-07-18,Wednesday
805355546.180721024142_sel16_S2.wav,180721000000,S2,136.5167745,60,131.8115046,1,1,1,0,8,0,15,0,1,1,1,1,2018-07-21,2,Spectrogram 1,1,24682.934301369,25914.948888564,0,9422.3,2018-07-21,09:33:04,09:53:36,1232.0146,Maneuver+CPA,NA,201807,CG,0.34222627777777775,2018-07-20T23:33:04Z,2018-07-20T23:33:04Z,9,2018-07-21,Saturday
805355546.180802023946_sel02_S26.wav,180802000000,S26,119.0498878,189,111.5363628,1,1,8,0,47,0,50,0,1,1,1,1,2018-08-02,26,Spectrogram 1,1,223414.335750289,223993.620411025,139.4,9800.8,2018-08-04,16:43:08,16:52:47,579.2847,Maneuver+CPA,NA,201807,CG,0.16091241666666667,2018-08-04T06:43:08Z,2018-08-04T06:43:08Z,16,2018-08-04,Saturday
805355546.180705024418_sel05_S1.wav,180705000000,S1,110.8641795,316,98.99585886,1,1,27,0,91,0,1,42,1,1,0.023255813953488372,1,2018-07-05,1,Spectrogram 1,1,13864.072981813,14449.445244891,139.442,5996.016,2018-07-05,06:35:22,06:45:07,585.3723,CTransit,NA,201807,CG,0.16260341666666667,2018-07-04T20:35:22Z,2018-07-04T20:35:22Z,6,2018-07-05,Thursday
805355546.180707024358_sel01_S4.wav,180707000000,S4,118.7238217,929,102.6213842,1,1,20,0,78,0,22,42,1,1,0.34375,1,2018-07-07,4,Spectrogram 1,1,18704.496341743,19096.42334118,0,6831.7,2018-07-07,07:55:42,08:02:14,391.927,CTransit,NA,201807,CG,0.10886861111111111,2018-07-06T21:55:42Z,2018-07-06T21:55:42Z,7,2018-07-07,Saturday
805355546.180707024358_sel10_S6.wav,180707000000,S6,106.8080086,160,93.76006676,1,1,43,0,75,34,0,8,1,0.6880733944954128,0,0.7763157894736842,2018-07-07,6,Spectrogram 1,1,28972.262769526,29390.335751338,0,4891.1,2018-07-07,10:46:48,10:53:46,418.073,CTransit,NA,201807,CG,0.11613138888888888,2018-07-07T00:46:48Z,2018-07-07T00:46:48Z,10,2018-07-07,Saturday
805355546.180717024218_sel21_S18.wav,180717000000,S18,109.3410803,795,100.9009226,1,1,24,0,84,0,12,42,1,1,0.2222222222222222,1,2018-07-17,18,Spectrogram 1,1,105840.912394754,108995.051069069,0,3804.8,2018-07-18,09:45:33,10:38:07,3154.1387,CTransit,on/off,201807,CG,0.8761496388888889,2018-07-17T23:45:33Z,2018-07-17T23:45:33Z,9,2018-07-18,Wednesday
805355546.180719024201_sel04_S1.wav,180719000000,S1,109.9276232,203,94.69467233,1,1,40,0,78,28,0,14,1,0.7358490566037735,0,0.8082191780821918,2018-07-19,1,Spectrogram 1,1,13287.02189746,16853.649615633,239,5816.7,2018-07-19,06:23:28,07:22:54,3566.6277,CTransit,NA,201807,CG,0.9907299166666667,2018-07-18T20:23:28Z,2018-07-18T20:23:28Z,6,2018-07-19,Thursday
805355546.180719024201_sel37_S14.wav,180719000000,S14,113.2791281,652,96.76762921,1,1,34,0,85,14,0,28,1,0.8585858585858586,0,0.8947368421052632,2018-07-19,14,Spectrogram 1,1,73428.937949741,75768.018233485,278.9,6055.8,2018-07-19,23:05:46,23:44:45,2339.0803,CTransit,NA,201807,CG,0.6497445277777778,2018-07-19T13:05:46Z,2018-07-19T13:05:46Z,23,2018-07-19,Thursday
