Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll,begin_file_date,seln_num,View,Channel,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_Date,Begin_Clock,End_Clock,Delta_Time_s,Behavior,Partial,Notes,Dep,Site_ID,DeltaHours,Hr_time,Hr_local,Begin_Hour_loc,Begin_Date_loc,Weekday
805568538.190717004652_sel07_S2.wav,190717004652,S2,114.9967597,216,110.3366298,1,1,13,0,57,0,6,41,1,1,0.1276595744680851,1,2019-07-17,2,Spectrogram 1,1,19750.878018526,19800.162393655,29,8800.8,2019-07-17,11:16:02,11:16:51,49.2844,TransitA+Maneuver,y,NA,201906,WP,0.013690111111111111,2019-07-17T01:16:02Z,2019-07-17T01:16:02Z,11,2019-07-17,Wednesday
805568538.190726004652_sel01_S1.wav,190726004652,S1,116.818341,225,107.1185643,1,1,19,0,57,8,0,48,1,0.8769230769230769,0,0.9047619047619048,2019-07-26,1,Spectrogram 1,1,18384.63098032,19279.086477702,0,5299.8,2019-07-26,10:53:16,11:08:10,894.4555,TransitA+Maneuver,n,NA,201906,WP,0.24845986111111112,2019-07-26T00:53:16Z,2019-07-26T00:53:16Z,10,2019-07-26,Friday
805568538.190726004652_sel05_S2.wav,190726004652,S2,120.5339993,206,114.7441792,1,1,8,0,45,0,23,19,1,1,0.5476190476190477,1,2019-07-26,2,Spectrogram 1,1,21957.927805629,22015.94895635,19.3,8104.4,2019-07-26,12:52:49,12:53:47,58.0212,TransitA+Maneuver,n,NA,201906,WP,0.016117,2019-07-26T02:52:49Z,2019-07-26T02:52:49Z,12,2019-07-26,Friday
805568538.190727004652_sel05_S3.wav,190727004652,S3,116.9634325,69,109.8488049,1,1,14,0,58,0,4,44,1,1,0.08333333333333333,1,2019-07-27,3,Spectrogram 1,1,13603.390772039,14171.046020833,38.7,5357.8,2019-07-27,08:03:35,08:13:02,567.6552,TransitA+Maneuver,n,NA,201906,WP,0.15768200000000002,2019-07-26T22:03:35Z,2019-07-26T22:03:35Z,8,2019-07-27,Saturday
805568538.190727004652_sel06_S4.wav,190727004652,S4,116.300276,75,108.6281645,1,1,16,0,60,2,0,48,1,0.967741935483871,0,0.9743589743589743,2019-07-27,4,Spectrogram 1,1,14614.146212482,14723.725558935,38.7,4042.6,2019-07-27,08:50:25,08:52:15,109.5793,TransitA+Maneuver,n,NA,201906,WP,0.030438694444444445,2019-07-26T22:50:25Z,2019-07-26T22:50:25Z,8,2019-07-27,Saturday
805568538.190727004652_sel12_S5.wav,190727004652,S5,120.8549135,74,117.1883637,1,1,6,0,38,0,32,8,1,1,0.8,1,2019-07-27,5,Spectrogram 1,1,15164.585551714,15901.521446834,19.3,6170.2,2019-07-27,08:59:36,09:11:53,736.9359,TransitA+Maneuver,n,NA,201906,WP,0.20470441666666664,2019-07-26T22:59:36Z,2019-07-26T22:59:36Z,8,2019-07-27,Saturday
805568538.190727004652_sel14_S8.wav,190727004652,S8,113.3384115,144,103.6493346,1,1,25,0,50,25,0,31,1,0.6666666666666666,0,0.75,2019-07-27,8,Spectrogram 1,1,18003.617288361,18226.102657838,77.4,7040.6,2019-07-27,10:46:55,10:50:37,222.4854,TransitA+Maneuver,y,NA,201906,WP,0.0618015,2019-07-27T00:46:55Z,2019-07-27T00:46:55Z,10,2019-07-27,Saturday
805568538.190727004652_sel17_S10.wav,190727004652,S10,117.0233648,143,108.1614234,1,1,17,0,59,4,0,48,1,0.9365079365079365,0,0.95,2019-07-27,10,Spectrogram 1,1,19076.874277264,19655.876152082,38.7,9806.6,2019-07-27,11:04:48,11:14:27,579.0019,TransitA+Maneuver,n,NA,201906,WP,0.16083386111111111,2019-07-27T01:04:48Z,2019-07-27T01:04:48Z,11,2019-07-27,Saturday
805568538.190803004652_sel08_S6.wav,190803004652,S6,114.5818062,149,105.9911105,1,1,20,0,55,13,0,43,1,0.8088235294117647,0,0.8522727272727273,2019-08-03,6,Spectrogram 1,1,17795.41730008,17999.801866859,47.9,4854.9,2019-08-03,10:13:27,10:16:51,204.3846,TransitA+Maneuver,y,NA,201906,WP,0.056773500000000005,2019-08-03T00:13:27Z,2019-08-03T00:13:27Z,10,2019-08-03,Saturday
805568538.190806004652_sel06_S10.wav,190806004652,S10,113.0422727,124,105.9808289,1,1,20,0,55,14,0,42,1,0.7971014492753623,0,0.8426966292134831,2019-08-06,10,Spectrogram 1,1,19914.855000207,20238.518970377,77.4,8916.8,2019-08-06,11:48:46,11:54:10,323.664,TransitA+Maneuver,n,NA,201906,WP,0.08990666666666666,2019-08-06T01:48:46Z,2019-08-06T01:48:46Z,11,2019-08-06,Tuesday
805568538.190808004652_sel01_S1.wav,190808004652,S1,114.7310752,210,105.4068874,1,1,21,0,54,16,0,40,1,0.7714285714285715,0,0.8241758241758241,2019-08-08,1,Spectrogram 1,1,12099.897933533,12599.899181057,77.4,4487.4,2019-08-08,07:08:31,07:16:51,500.0012,TransitA+Maneuver,y,NA,201906,WP,0.13888922222222222,2019-08-07T21:08:31Z,2019-08-07T21:08:31Z,7,2019-08-08,Thursday
805568538.190808004652_sel06_S3.wav,190808004652,S3,117.238157,213,110.9418534,1,1,12,0,56,0,8,38,1,1,0.17391304347826086,1,2019-08-08,3,Spectrogram 1,1,16203.625823494,16561.788856254,38.7,7582.2,2019-08-08,09:46:55,09:52:53,358.163,TransitA+Maneuver,y,NA,201906,WP,0.09948972222222223,2019-08-07T23:46:55Z,2019-08-07T23:46:55Z,9,2019-08-08,Thursday
